pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
SL,6/26/2016,79.9,2.1753,5.964,Carlos Gonzalez,471865,571578,home_run,hit_into_play_score,,,,,5,Carlos Gonzalez hits a grand slam (16) to right field.   DJ LeMahieu scores.    Nolan Arenado scores.    Trevor Story scores.,R,L,L,COL,ARI,X,null,line_drive,0,0,2016,-0.187058333,-0.218533333,0.008,2.556,518934,571448,596115,1,5,Bot,242.13,74.6,,,543302,,160626_155639,-5.006,-116.258,-0.289,-0.57,18.26,-36.162,3.59,1.66,455,107.5,25.786,80.495,2286,6.215,447990,571578,543302,502671,592273,571875,516416,430001,456422,630111,54.285,0.973,1.91,2,1,0,3,6,50,1
SI,9/17/2017,88.7,1.7574,6.2163,Yangervis Solarte,500208,543734,home_run,hit_into_play_score,,,,,4,Yangervis Solarte homers (17) on a fly ball to left field.  ,R,R,L,COL,SD,X,null,fly_ball,0,0,2017,0.6253,0.4412,-0.3741,2.8516,null,null,null,2,6,Top,18.65,43.11,,,518960,,170917_221031,-6.3678,-128.8478,-3.1079,7.9475,22.0249,-27.0144,3.4411,1.7097,443,107.4,29.568,87.985,2400,5.541,492336,543734,518960,448602,518934,571448,596115,467827,453568,471865,54.9597,0.944,1.872,2,1,0,3,6,42,1
CH,5/28/2017,85.3,1.8507,6.1512,Tommy Pham,502054,543734,home_run,hit_into_play_score,,,,,9,Tommy Pham homers (5) on a fly ball to center field.  ,R,R,L,COL,STL,X,null,fly_ball,2,1,2017,1.2532,0.9246,0.4438,1.8739,null,null,null,1,7,Top,135.22,11.16,,,547172,,170528_210635,-5.6394,-123.9058,-5.5699,13.6295,19.959,-22.0979,3.29,1.54,443,107.4,20.81,84.645,1797,5.528,490856,543734,547172,448602,518934,571448,506560,435622,453568,467827,54.9723,0.894,1.491,2,1,0,3,6,54,4
CH,6/14/2016,86.8,-2.0682,5.3255,Didi Gregorius,544369,542674,home_run,hit_into_play_score,,,,,5,Didi Gregorius homers (5) on a line drive to right field.    Brian McCann scores.    Chase Headley scores.,R,L,R,COL,NYY,X,null,line_drive,3,2,2016,-0.786866667,0.5999,-0.128,2.151,435263,452104,null,2,6,Top,209.81,67.48,,,460026,,160614_205201,5.227,-126.257,-2.261,-7.697,22.984,-27.54,3.38,1.59,402,107.3,19.155,86.329,1758,5.647,447837,542674,460026,448602,518934,571448,596115,430605,453568,471865,54.8529,0.803,1.184,2,1,0,3,6,51,6
CH,8/3/2016,81.5,-2.67,5.5406,Carlos Gonzalez,471865,592779,home_run,hit_into_play_score,,,,,8,Carlos Gonzalez homers (22) on a fly ball to right center field.,R,L,R,COL,LAD,X,null,fly_ball,3,1,2016,-1.189058333,0.8923,0.158,2.072,null,null,null,0,5,Bot,197.97,31.87,,,454560,,160803_200033,7.608,-118.316,-2.197,-10.936,19.539,-25.152,3.55,1.64,427,107.3,38.083,81.01,2016,5.621,448464,592779,454560,408236,435062,457759,608369,571771,592626,475100,54.879,0.694,1.368,2,1,0,3,6,41,5
CU,7/22/2016,83.2,2.0597,4.9817,Trevor Story,596115,516714,home_run,hit_into_play_score,,,,,5,Trevor Story homers (24) on a fly ball to left field.   Carlos Gonzalez scores.,R,R,L,COL,ATL,X,null,fly_ball,2,1,2016,-0.30535,0.455133333,-0.233,2.228,null,null,471865,0,6,Bot,38.57,36.96,,,489232,,160722_204734,-5.228,-121.089,-0.243,-1.888,21.216,-29.421,3.55,1.61,421,107.3,35.625,82.91,2638,5.698,448300,516714,489232,518692,493596,611177,430947,607054,542255,455976,54.8026,0.789,1.556,2,1,0,3,6,46,4
FF,4/22/2017,91.6,1.828,5.9659,Mark Reynolds,448602,519043,home_run,hit_into_play_score,,,,,4,Mark Reynolds homers (5) on a fly ball to left field.   Nolan Arenado scores.  ,R,R,L,COL,SF,X,null,fly_ball,0,0,2017,1.2952,1.3254,-0.6114,2.9683,571448,null,null,2,1,Bot,15.86,51.59,,,457763,,170423_002717,-8.7372,-132.8462,-4.4516,16.7679,25.1581,-16.0854,3.66,1.73,431,107.1,36.415,90.734,2251,5.686,490361,519043,457763,474832,605412,456488,543063,502029,452655,491676,54.8145,0.789,1.556,2,1,0,3,6,9,1
SL,8/19/2017,86.2,-0.581,5.8837,Jesus Aguilar,542583,518813,home_run,hit_into_play_score,,,,,3,Jesus Aguilar homers (12) on a fly ball to center field.   Keon Broxton scores.  ,R,R,R,COL,MIL,X,null,fly_ball,3,2,2017,0.6717,0.443,0.5685,3.0245,null,542979,null,2,9,Top,97.34,19,,,518960,,170820_030218,1.3993,-125.4049,-1.4838,6.6694,22.626,-27.5749,3.3778,1.4797,449,106.9,25.716,85.249,2259,5.441,491935,518813,518960,448602,518934,571448,596115,467827,453568,471865,55.0597,0.964,1.876,2,1,0,3,6,72,6
FF,7/17/2017,95.6,-1.9653,6.1393,Charlie Blackmon,453568,606131,home_run,hit_into_play_score,,,,,9,Charlie Blackmon homers (22) on a fly ball to right center field.  ,R,L,R,COL,SD,X,null,fly_ball,1,2,2017,-0.9028,1.1579,0.5712,1.6503,null,null,null,0,1,Bot,243.22,45.63,,,516949,,170718_005153,8.5843,-138.8323,-8.8092,-13.1009,22.1505,-15.8923,3.2493,1.3513,451,106.9,29.08,95.821,2086,5.894,491486,606131,516949,571976,641319,605486,430947,517369,622534,518466,54.6058,0.95,1.881,2,1,0,3,6,5,4
FF,5/31/2016,96.2,-2.688,5.8078,Jay Bruce,457803,592351,home_run,hit_into_play_score,,,,,9,Jay Bruce homers (10) on a line drive to center field.,R,L,R,COL,CIN,X,null,line_drive,2,1,2016,-0.816091667,0.966833333,0.402,1.99,null,null,null,1,6,Top,144.76,9.09,,,547172,,160531_203427,8.935,-139.654,-6.07,-9.853,28.098,-21.418,3.58,1.69,452,106.8,22.604,97.757,2164,6.907,447641,592351,547172,518614,518934,571448,596115,467827,453568,471865,53.5933,0.945,1.723,2,1,0,3,6,49,4
FF,9/30/2016,93.2,-2.0916,6.1039,Chris Carter,474892,518452,home_run,hit_into_play_score,,,,,8,Chris Carter homers (40) on a fly ball to right center field.,R,R,R,COL,MIL,X,null,fly_ball,3,1,2016,-0.210716667,0.886566667,0.195,2.263,null,null,null,0,4,Top,180.37,30.86,,,460026,,160930_190648,5.065,-135.542,-5.426,-1.089,26.354,-23.081,3.64,1.79,449,106.8,27.818,93.732,1928,6.254,449260,518452,460026,506924,518614,571448,642162,621311,453568,471865,54.2466,0.959,1.892,2,1,0,3,6,30,5
SL,5/29/2017,84.1,-0.783,6.0113,Charlie Blackmon,453568,543208,home_run,hit_into_play_score,,,,,5,Charlie Blackmon homers (13) on a line drive to right center field.  ,R,L,R,COL,SEA,X,null,line_drive,0,1,2017,-0.4631,1.1476,0.0368,2.3277,null,null,null,2,3,Bot,189.85,38.6,,,572287,,170529_200958,2.8125,-122.4085,-4.5222,-5.1698,20.1851,-19.9472,3.49,1.62,406,106.7,21.022,84.726,1550,6.313,490871,543208,572287,502143,429664,572122,516416,592325,502481,443558,54.1872,0.894,1.491,2,1,0,3,6,24,2
FC,9/15/2017,86.8,-2.2643,5.521,Wil Myers,571976,543022,home_run,hit_into_play_score,,,,,6,Wil Myers homers (28) on a fly ball to center field.  ,R,R,R,COL,SD,X,null,fly_ball,2,1,2017,0.6105,-0.0222,0.4466,2.6283,null,null,null,2,6,Top,82.75,9.31,,,null,,170916_022420,5.2256,-126.3449,-0.8272,5.6905,20.0631,-32.4685,3.4078,1.3891,457,106.7,27.454,86.845,2608,5.812,492306,null,null,null,null,null,null,null,null,null,54.6883,0.962,1.891,2,1,0,3,6,44,4
SL,7/23/2017,86.3,3.1812,5.2625,David Freese,501896,607536,home_run,hit_into_play_score,,,,,5,David Freese homers (7) on a fly ball to center field.  ,R,R,L,COL,PIT,X,null,fly_ball,3,2,2017,-0.3469,0.3653,-0.1998,2.4162,null,null,null,0,6,Top,98.89,9.99,,,452672,,170723_205504,-7.353,-125.5199,-1.3906,-2.4877,21.0534,-28.1976,3.3272,1.3889,449,106.6,23.256,87.052,2314,6.408,491571,607536,452672,448602,518934,571448,596115,435622,453568,471865,54.0921,0.945,1.723,2,1,0,3,6,45,6
FF,8/7/2016,91.2,3.1757,6.0752,Nolan Arenado,571448,543045,home_run,hit_into_play_score,,,,,7,Nolan Arenado homers (29) on a fly ball to left center field.   DJ LeMahieu scores.    David Dahl scores.,R,R,L,COL,MIA,X,null,fly_ball,1,1,2016,1.246358333,0.8751,-0.437,1.936,null,518934,621311,1,5,Bot,47.54,30.35,,,425772,,160807_160549,-12.36,-132.207,-5.837,17.746,24.636,-23.648,3.42,1.58,456,106.6,24.841,90.706,2263,5.785,448525,543045,425772,518618,543829,445988,588751,592885,400085,519317,54.7149,0.961,1.848,2,1,0,3,6,49,3
FF,9/29/2017,91.3,2.3165,5.9959,Mark Reynolds,448602,547943,home_run,hit_into_play_score,,,,,12,Mark Reynolds homers (30) on a fly ball to right center field.    Trevor Story scores.  ,R,R,L,COL,LAD,X,null,fly_ball,3,2,2017,0.783,1.2524,0.6436,3.7216,null,null,596115,2,1,Bot,180.16,25.04,,,518735,,170930_003115,-5.9297,-132.9679,-2.7009,10.4852,21.519,-16.6542,3.3871,1.4067,429,106.6,30.064,92.742,2093,6.557,492491,547943,518735,641355,523253,457759,608369,444843,434158,624577,53.9433,0.944,1.872,2,1,0,3,6,8,6
SL,7/7/2016,85.1,1.6437,5.6973,Trevor Story,596115,605388,home_run,hit_into_play_score,,,,,7,Trevor Story homers (20) on a fly ball to left field.   DJ LeMahieu scores.    Carlos Gonzalez scores.,R,R,L,COL,PHI,X,null,fly_ball,3,2,2016,0.050916667,0.6128,-0.684,2.152,518934,null,471865,1,3,Bot,19.28,52.22,,,519237,,160707_192708,-6.183,-123.779,-2.977,2.056,20.313,-27.544,3.54,1.6,430,106.6,34.383,84.331,2545,5.278,448152,605388,519237,429667,514917,596748,520471,605125,546318,488721,55.2224,0.86,1.697,2,1,0,3,6,26,6
FF,4/27/2017,90.1,1.8156,5.7834,Nolan Arenado,571448,461829,home_run,hit_into_play_score,,,,,7,Nolan Arenado homers (7) on a fly ball to left center field.  ,R,R,L,COL,WSH,X,null,fly_ball,2,0,2017,0.8997,1.4453,-0.4316,2.0038,null,null,null,2,1,Bot,10.36,68.81,,,446308,,170427_192801,-7.4418,-130.8687,-6.4935,11.7519,24.1371,-14.4958,3.42,1.68,408,106.4,30.952,90.256,2241,6.201,490429,461829,446308,452252,502517,594694,607208,150029,594809,547180,54.2995,0.902,1.778,2,1,0,3,6,7,3
CH,9/29/2017,81.8,2.7443,5.7231,Charlie Blackmon,453568,547943,home_run,hit_into_play_score,,,,,12,Charlie Blackmon homers (37) on a fly ball to right field.    Ian Desmond scores.  ,R,L,L,COL,LAD,X,null,fly_ball,3,2,2017,1.072,0.8165,0.9251,2.7046,null,435622,null,2,2,Bot,0,57.96,,,518735,,170930_005449,-6.2442,-119.082,-1.98,11.4574,18.1828,-24.0251,3.2562,1.3564,454,106.4,31.028,83.23,1610,6.757,492491,547943,518735,641355,523253,457759,608369,444843,434158,624577,53.7428,0.902,1.778,2,1,0,3,6,18,6
FF,6/23/2016,92.9,-2.7584,5.8167,Jake Lamb,571875,572750,home_run,hit_into_play_score,,,,,1,Jake Lamb homers (15) on a line drive to center field.   Paul Goldschmidt scores.,R,L,R,COL,ARI,X,null,line_drive,0,1,2016,-0.860625,1.166066667,-0.472,3.024,null,null,502671,2,3,Top,135.53,20.68,,,460026,,160623_193110,6.808,-135.092,-3.863,-9.786,26.843,-19.52,3.63,1.67,453,106.3,24.857,92.76,2176,5.918,447951,572750,460026,448602,518934,571448,596115,430605,453568,471865,54.5821,0.945,1.796,2,1,0,3,6,23,2
FT,5/10/2016,93.4,-1.7729,5.6654,Paul Goldschmidt,502671,542674,home_run,hit_into_play_score,,,,,5,Paul Goldschmidt homers (7) on a fly ball to left field.,R,R,R,COL,ARI,X,null,fly_ball,0,0,2016,-1.134783333,0.816333333,-0.232,2.362,null,null,null,1,7,Top,27.41,55.44,,,547172,,160510_204826,5.686,-135.981,-3.764,-13.502,30.044,-24.048,3.58,1.63,431,106.3,33.28,92.061,2020,5.313,447353,542674,547172,572019,518934,571448,596115,467827,453568,471865,55.187,0.859,1.693,2,1,0,3,6,53,1
FF,8/17/2016,90.3,-2.4723,5.645,Bryce Harper,547180,548357,home_run,hit_into_play_score,,,,,8,Bryce Harper homers (21) on a fly ball to right center field.    Daniel Murphy scores.,R,L,R,COL,WSH,X,null,fly_ball,2,2,2016,-0.745116667,0.764733333,-0.099,1.856,null,null,502517,0,5,Top,185.78,12.04,,,null,,160817_152017,6.223,-131.355,-4.39,-7.821,24.734,-25.136,3.13,1.52,461,106.2,28.4018,null,null,null,448664,null,null,null,null,null,null,null,null,null,55.3088,0.941,1.848,2,1,0,3,6,47,7
CU,5/14/2016,77.8,-2.7924,6.1702,Neil Walker,435522,572750,home_run,hit_into_play_score,,,,,5,Neil Walker homers (10) on a line drive to right field.,R,L,R,COL,NYM,X,null,line_drive,1,1,2016,0.426666667,-0.194166667,-0.18,2.51,null,null,null,0,4,Top,215.24,50.36,,,547172,,160514_193752,3.93,-113.23,-0.02,5.27,17.73,-35.73,3.6,1.72,423,106.2,26.263,76.664,2445,5.007,447414,572750,547172,448602,518934,571448,596115,467827,453568,471865,55.493,0.948,1.832,2,1,0,3,6,36,3
FC,4/9/2016,86.6,2.2388,6.034,Matt Kemp,461314,407822,home_run,hit_into_play_score,,,,,4,Matt Kemp homers (2) on a fly ball to left field.,R,R,L,COL,SD,X,null,fly_ball,2,0,2016,0.173383333,0.963966667,-0.283,2.824,null,null,null,2,3,Top,32.49,69.68,,,460026,,160409_190620,-6.907,-125.943,-2.983,3.561,21.381,-23.389,3.59,1.75,448,106.2,28.336,86.078,1758,5.473,446938,407822,460026,448602,518934,571448,596115,430605,488681,471865,55.0277,0.941,1.848,2,1,0,3,6,20,3
FF,6/18/2017,96.3,1.9101,5.861,Hunter Pence,452254,459429,home_run,hit_into_play_score,,,,,2,Hunter Pence homers (4) on a fly ball to left center field.   Gorkys Hernandez scores.  ,R,R,L,COL,SF,X,null,fly_ball,0,1,2017,0.7797,1.4663,-0.0032,3.0357,null,null,491676,1,9,Top,48.17,25.06,,,608596,,170618_215835,-6.7889,-139.9883,-5.2685,11.5524,25.7013,-12.0097,3.291,1.4935,440,106.2,36.014,96.621,2311,6.111,491140,459429,608596,448602,518934,571448,596115,435622,453568,471865,54.3894,0.74,1.457,2,1,0,3,6,70,2
FF,7/9/2017,91.9,1.7475,6.4501,Charlie Blackmon,453568,607074,home_run,hit_into_play_score,,,,,9,Charlie Blackmon homers (20) on a fly ball to center field.  ,R,L,L,COL,CWS,X,null,fly_ball,1,0,2017,0.5741,1.2307,0.364,1.624,null,null,null,0,6,Bot,126.81,26.93,,,553882,,170709_204340,-4.6621,-133.5225,-8.9834,7.6341,22.7822,-16.1743,3.507,1.651,477,106.2,23.723,91.71,1987,5.798,491422,607074,553882,547989,570560,453943,641313,466320,641553,541645,54.7026,0.935,1.731,2,1,0,3,6,39,2
CU,4/8/2016,78.8,-1.9014,6.3604,Trevor Story,596115,607067,home_run,hit_into_play_score,,,,,7,Trevor Story homers (5) on a fly ball to left field.   Charlie Blackmon scores.,R,R,R,COL,SD,X,null,fly_ball,0,0,2016,0.306983333,-0.889333333,-0.348,1.824,null,null,453568,1,4,Bot,11.69,71.66,,,519083,,160408_160530,2.172,-114.767,-1.338,4.16,22.876,-42.156,3.52,1.58,411,106.1,34.821,76.997,2331,5.319,446923,607067,519083,571976,605486,500208,493351,425834,445055,461314,55.1817,0.787,1.551,2,1,0,3,6,45,1
SL,6/6/2017,85.3,-1.7069,5.8892,Mark Reynolds,448602,580792,home_run,hit_into_play_score,,,,,5,Mark Reynolds homers (16) on a fly ball to center field.   Carlos Gonzalez scores.  ,R,R,R,COL,CLE,X,null,fly_ball,2,2,2017,0.4494,0.6428,0.2447,2.0946,null,null,471865,1,7,Bot,94.42,15.97,,,543228,,170607_030812,3.6738,-123.9373,-3.893,3.9033,23.0477,-25.1097,3.3787,1.4002,455,106.1,26.409,84.855,2601,5.922,490966,580792,543228,467793,543401,608070,596019,488726,605548,502082,54.5781,0.948,1.832,2,1,0,3,6,60,5
FF,7/10/2016,95.4,-1.4054,5.767,Maikel Franco,596748,435400,home_run,hit_into_play_score,,,,,11,Maikel Franco homers (18) on a line drive to left field.   Odubel Herrera scores.    Freddy Galvis scores.,R,R,R,COL,PHI,X,null,line_drive,3,0,2016,-0.548891667,0.9912,-0.814,3.465,null,546318,520471,1,8,Top,19.96,60.36,,,460026,,160710_165012,2.058,-138.795,-2.049,-5.968,26.492,-21.165,3.2,1.51,471,106.1,25.722,95.977,2423,6.133,448196,435400,460026,448602,518934,571448,596115,488681,453568,471865,54.3674,0.948,1.832,2,1,0,3,6,69,4
FF,4/21/2017,94.7,-1.7533,5.8479,Brandon Belt,474832,543022,home_run,hit_into_play_score,,,,,8,Brandon Belt homers (4) on a fly ball to center field.  ,R,L,R,COL,SF,X,null,fly_ball,1,2,2017,-0.28,1.4577,0.1263,2.1402,null,null,null,0,5,Top,138.58,7,,,547172,,170422_020343,5.4972,-137.4675,-7.2191,-4.6527,27.4894,-12.4312,3.9483,1.6796,456,105.9,30.384,94.654,2628,6.172,490346,543022,547172,448602,518934,571448,596115,467827,453568,471865,54.3278,0.922,1.822,2,1,0,3,6,41,4
FF,8/19/2016,91.4,1.9303,6.5342,Dexter Fowler,451594,542881,home_run,hit_into_play_score,,,,,5,Dexter Fowler homers (10) on a line drive to left center field.,R,R,L,COL,CHC,X,null,line_drive,2,0,2016,0.990291667,1.630466667,-0.075,2.66,null,null,null,0,1,Top,51.77,50.19,,,460026,,160819_205146,-7.966,-132.835,-6.586,14.516,25.827,-14.085,3.51,1.67,431,105.9,21.914,90.891,2226,5.678,448679,542881,460026,572019,518934,571448,518614,467827,621311,471865,54.8224,0.9,1.541,2,1,0,3,6,1,3
FF,6/15/2016,93.2,-2.3991,6.2417,Nolan Arenado,571448,467100,home_run,hit_into_play_score,,,,,6,Nolan Arenado homers (20) on a line drive to left center field.   DJ LeMahieu scores.,R,R,R,COL,NYY,X,null,line_drive,0,0,2016,-0.603166667,0.912366667,0.36,2.395,null,null,518934,0,5,Bot,57.01,44.59,,,519222,,160615_143655,7.281,-135.489,-5.701,-6.433,24.239,-22.69,3.4,1.58,409,105.9,20.809,92.929,2424,5.662,447852,467100,519222,477195,516770,452104,544369,458731,453056,543305,54.8383,0.861,1.399,2,1,0,3,6,40,1
CH,5/27/2017,84.6,3.0718,5.9048,Tommy Pham,502054,607536,home_run,hit_into_play_score,,,,,4,Tommy Pham homers (4) on a fly ball to left center field.   Dexter Fowler scores.  ,R,R,L,COL,STL,X,null,fly_ball,0,0,2017,0.4647,0.8609,-0.5192,2.6231,null,451594,null,0,5,Top,30.56,44.29,,,452672,,170528_023240,-9.2467,-122.7121,-3.0259,6.3308,21.4739,-23.1091,3.29,1.54,426,105.8,38.349,84.619,1287,6.215,490841,607536,452672,448602,518934,571448,596115,435622,453568,471865,54.2849,0.632,1.245,2,1,0,3,6,36,1
FF,9/4/2016,94.5,-2.8086,5.7627,Socrates Brito,593647,592351,home_run,hit_into_play_score,,,,,9,Socrates Brito homers (3) on a fly ball to right center field.    Kyle Jensen scores.    Brandon Drury scores.,R,L,R,COL,ARI,X,null,fly_ball,0,0,2016,-0.958041667,1.187566667,0.277,1.899,null,571812,592273,1,7,Top,191.54,46.12,,,547172,,160904_161302,9.122,-137.164,-6.512,-11.57,24.413,-18.706,3.62,1.71,452,105.8,23.432,95.907,2270,6.67,448894,592351,547172,467827,518934,571448,518614,621311,606132,471865,53.8304,0.921,1.65,2,1,0,3,6,50,1
FS,8/21/2016,79.4,2.2317,6.1921,Addison Russell,608365,407822,home_run,hit_into_play_score,,,,,6,Addison Russell homers (16) on a line drive to left field.,R,R,L,COL,CHC,X,null,line_drive,0,1,2016,1.000033333,0.519633333,0.642,2.794,null,null,null,0,5,Top,45.68,54.26,,,547172,,160821_154750,-6.132,-115.442,-1.026,11.088,19.16,-29.059,3.65,1.67,402,105.8,20.875,78.487,1290,5.305,448709,407822,547172,572019,518934,571448,518614,467827,621311,471865,55.1951,0.861,1.399,2,1,0,3,6,39,2
FF,6/2/2016,93.2,-2.7751,6.1855,Adam Duvall,594807,572750,home_run,hit_into_play_score,,,,,4,Adam Duvall homers (14) on a fly ball to center field.,R,R,R,COL,CIN,X,null,fly_ball,0,0,2016,-0.746508333,1.233433333,-0.422,2.282,null,null,null,0,4,Top,103.05,17.8,,,547172,,160602_192756,6.574,-135.558,-6.48,-8.36,25.586,-18.484,3.49,1.57,433,105.8,34.705,92.55,2100,5.504,447671,572750,547172,448602,518934,571448,596115,467827,453568,471865,54.9964,0.787,1.551,2,1,0,3,6,24,1
FT,4/22/2016,92.5,0.8268,5.8324,Ryan Raburn,430605,431148,home_run,hit_into_play_score,,,,,4,Ryan Raburn homers (3) on a line drive to left field.   Gerardo Parra scores.,R,R,L,COL,LAD,X,null,line_drive,1,2,2016,0.66325,1.361,-0.591,2.493,null,null,467827,1,4,Bot,39.73,63.07,,,518735,,,-5.846,-134.603,-5.415,10.535,27.226,-17.128,3.46,1.54,386,105.7,21.048,92.452,2303,5.983,447107,431148,518735,408236,400284,457759,608369,435062,592626,624577,54.5178,0.861,1.399,2,1,0,3,6,32,5
SL,4/9/2016,84.5,-2.2255,6.5262,Wil Myers,571976,430589,home_run,hit_into_play_score,,,,,8,Wil Myers homers (1) on a line drive to center field.,R,R,R,COL,SD,X,null,line_drive,2,2,2016,0.202608333,0.386333333,0.147,1.469,null,null,null,0,9,Top,120.31,16.79,,,460026,,160409_211124,4.045,-122.832,-5.638,3.666,23.838,-30.107,3.53,1.56,453,105.7,24.837,83.563,2647,5.586,446938,430589,460026,448602,518934,571448,596115,572019,488681,471865,54.9143,0.945,1.796,2,1,0,3,6,75,5
SL,8/2/2016,84.8,2.0197,6.2861,Yasmani Grandal,518735,459429,home_run,hit_into_play_score,,,,,8,Yasmani Grandal homers (16) on a line drive to left center field.,R,R,L,COL,LAD,X,null,line_drive,1,2,2016,0.084316667,0.5612,-0.166,1.619,null,null,null,1,9,Top,87.81,18.14,,,460026,,160802_224101,-6.096,-123.238,-4.871,2.395,21.658,-28.169,3.33,1.53,442,105.7,23.186,84.57,1964,5.794,448449,459429,460026,448602,518934,571448,518614,621311,453568,471865,54.7067,0.921,1.65,2,1,0,3,6,74,5
FF,8/18/2017,95.3,-2.979,5.8056,Keon Broxton,542979,608566,home_run,hit_into_play_score,,,,,4,Keon Broxton homers (20) on a fly ball to center field.  ,R,R,R,COL,MIL,X,null,fly_ball,3,2,2017,-0.0509,1.137,-0.3368,2.7534,null,null,null,2,6,Top,133.13,8.2,,,518960,,170819_023525,6.9038,-138.3802,-4.7952,-1.9397,26.1025,-17.2564,3.4582,1.5099,449,105.7,28.555,93.993,2021,5.292,491920,608566,518960,448602,518934,571448,596115,467827,453568,471865,55.208,0.935,1.843,2,1,0,3,6,51,6
FC,8/19/2016,86.8,2.2565,6.1316,Addison Russell,608365,542881,home_run,hit_into_play_score,,,,,4,Addison Russell homers (15) on a fly ball to left field.   Anthony Rizzo scores.,R,R,L,COL,CHC,X,null,fly_ball,0,0,2016,0.192866667,0.9095,-0.409,2.465,null,null,519203,1,6,Top,31.46,44.08,,,460026,,160819_222139,-7.427,-126.19,-3.929,3.807,21.075,-23.972,3.67,1.66,412,105.6,36.731,86.802,2414,5.782,448679,542881,460026,572019,518934,571448,518614,467827,621311,471865,54.718,0.686,1.351,2,1,0,3,6,43,1
FF,9/2/2016,93.9,-2.2456,5.4699,Nick Hundley,460026,611093,home_run,hit_into_play_score,,,,,7,Nick Hundley hits a grand slam (9) to left field.   Nolan Arenado scores.    Carlos Gonzalez scores.    Mark Reynolds scores.,R,R,R,COL,ARI,X,null,line_drive,1,0,2016,-0.418075,1.263533333,-0.395,1.816,571448,471865,448602,2,8,Bot,43.31,47.13,,,456078,,160902_214352,4.338,-136.561,-5.96,-3.979,25.396,-17.863,3.51,1.57,419,105.6,19.161,93.518,2501,5.607,448864,611093,456078,502671,516416,571875,572008,592273,572041,630111,54.8934,0.773,1.11,2,1,0,3,6,80,2
SL,7/17/2017,92.7,-3.0916,6.3536,Jabari Blash,518466,608566,home_run,hit_into_play_score,,,,,7,Jabari Blash homers (3) on a fly ball to right center field.    Cory Spangenberg scores.  ,R,R,R,COL,SD,X,null,fly_ball,1,1,2017,0.1798,1.3457,-0.3101,2.0108,null,null,605486,1,2,Top,174.75,33.55,,,547172,,170718_010035,6.5628,-134.5247,-7.9747,0.994,23.0273,-15.1802,3.521,1.5224,null,105.6,25.717,91.16,2138,5.039,491486,608566,547172,448602,518934,571448,596115,435622,453568,467827,55.461,0.948,1.832,2,1,0,3,6,11,3
SL,4/27/2016,82.6,-2.1834,5.7449,Mark Reynolds,448602,491703,home_run,hit_into_play_score,,,,,4,Mark Reynolds homers (2) on a fly ball to left field.   Nolan Arenado scores.,R,R,R,COL,PIT,X,null,fly_ball,1,0,2016,0.34595,0.611366667,-0.534,2.228,null,571448,null,1,7,Bot,27.92,50.86,,,465041,,160427_213410,2.263,-120.287,-2.275,5.062,20.91,-27.845,3.56,1.62,456,105.5,25.022,82.6,2424,5.868,447188,491703,465041,444379,543281,501896,474568,516782,457705,570256,54.6322,0.945,1.796,2,1,0,3,6,66,2
SL,6/28/2016,87,1.7515,6.0896,Carlos Gonzalez,471865,457918,home_run,hit_into_play_score,,,,,9,Carlos Gonzalez homers (18) on a fly ball to right center field.    Cristhian Adames scores.    Nolan Arenado scores.,R,L,L,COL,TOR,X,null,fly_ball,0,2,2016,-0.095208333,0.601333333,0.63,2.05,542436,571448,null,0,3,Bot,202.03,29.84,,,431145,,160628_223009,-3.35,-126.54,-4.52,0.41,24.67,-27.53,3.58,1.66,427,105.4,31.482,86.75,2256,5.908,448030,457918,431145,429665,581527,518626,453064,459431,607680,485567,54.5922,0.86,1.689,2,1,0,3,6,27,3
CH,6/20/2017,85.8,-1.4756,6.3075,Carlos Gonzalez,471865,425844,home_run,hit_into_play_score,,,,,2,Carlos Gonzalez homers (6) on a fly ball to center field.  ,R,L,R,COL,ARI,X,null,fly_ball,2,1,2017,-0.4131,0.6647,0.1245,2.8833,null,null,null,1,4,Bot,135.38,8.31,,,425772,,170621_014348,4.5708,-124.7746,-3.2294,-5.0824,21.1817,-24.8938,3.3759,1.4577,449,105.4,32.995,85.791,1736,5.966,491156,425844,425772,502671,592273,571875,572008,518614,453923,444482,54.5339,0.804,1.582,2,1,0,3,6,30,4
