pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
SL,8/4/2015,84.4,2.1782,5.9584,Charlie Blackmon,453568,573064,home_run,hit_into_play_score,,,,,4,Charlie Blackmon homers (13) on a line drive to right center field.,R,L,L,COL,SEA,X,null,line_drive,1,1,2015,-0.477916667,0.538266667,-0.396,2.496,null,null,null,0,1,Bot,184.78,36.11,,,491696,,150804_190143,-5.03,-122.82,-2.455,-3.859,21.743,-28.452,3.42,1.53,404,97.6,27.267,83.917,2610,5.769,415248,573064,491696,524968,429664,572122,543543,444432,457706,443558,54.7305,0.497,0.836,2,1,0,3,6,7,3
FF,9/19/2015,90.8,-2.2352,5.945,Jedd Gyorko,576397,548357,home_run,hit_into_play_score,,,,,12,Jedd Gyorko homers (15) on a fly ball to right field.,R,R,R,COL,SD,X,null,fly_ball,2,2,2015,-1.229416667,1.015566667,0.678,3.626,null,null,null,1,6,Top,214.56,71.21,,,608596,,150919_201722,8.945,-131.951,-1.943,-14.014,26.323,-22.006,3.17,1.34,384,97.6,33.582,89.13,1971,5.311,415871,548357,608596,501647,518934,571448,408314,592621,453568,471865,55.1879,0.311,0.579,2,1,0,3,5,53,6
KC,6/6/2015,79.7,-3.0823,5.9347,Carlos Gonzalez,471865,475479,home_run,hit_into_play_score,,,,,7,Carlos Gonzalez homers (5) on a line drive to right center field.    Charlie Blackmon scores.    DJ LeMahieu scores.,R,L,R,COL,MIA,X,null,line_drive,0,0,2015,0.380741667,-0.334633333,-0.655,1.956,null,453568,518934,2,4,Bot,164.98,30.01,,,425772,,150606_164035,4.123,-115.903,-0.817,4.959,22.825,-37.143,3.55,1.65,430,97.6,27.474,78.001,2449,5.365,414481,475479,425772,425557,543829,445988,588751,592885,542303,519317,55.1341,0.497,0.836,2,1,0,3,6,39,1
CH,7/7/2015,83.9,3.3629,5.6996,Drew Stubbs,453211,571760,home_run,hit_into_play_score,,,,,12,Drew Stubbs homers (3) on a line drive to right center field.,R,R,L,COL,LAA,X,null,line_drive,1,1,2015,0.741183333,0.9826,0.909,2.871,null,null,null,1,3,Bot,212.36,54.93,,,455104,,150707_193216,-7.22,-122.004,-1.891,9.363,25.677,-23.931,3.63,1.66,411,97.3,26.918,83.221,1868,6.106,414903,571760,455104,405395,543213,501896,430947,459964,545361,594777,54.3929,0.419,0.684,2,1,0,3,5,27,3
FF,8/18/2015,92.7,-1.6813,5.7959,Yunel Escobar,488862,571735,home_run,hit_into_play_score,,,,,5,Yunel Escobar homers (9) on a line drive to right center field.    Bryce Harper scores.,R,R,R,COL,WSH,X,null,line_drive,3,2,2015,-0.803566667,1.495733333,0.231,2.074,null,null,547180,2,1,Top,201.53,53.41,,,460026,,150818_185347,6.059,-134.809,-6.666,-8.798,32.923,-15.693,3.3,1.49,388,97.3,25.929,93.142,2258,6.932,415437,571735,460026,572019,518934,571448,408314,592621,488681,471865,53.5669,0.416,0.66,2,1,0,3,5,4,8
CH,7/26/2015,83.7,-1.2924,6.6432,Jay Bruce,457803,452718,home_run,hit_into_play_score,,,,,8,Jay Bruce homers (16) on a fly ball to right field.    Joey Votto scores.    Todd Frazier scores.,R,L,R,COL,CIN,X,null,fly_ball,3,1,2015,-0.963608333,0.691633333,0.002,1.915,null,458015,453943,1,3,Top,235.54,93.08,,,460026,,150726_150612,4.604,-121.756,-5.083,-9.105,21.156,-26.885,3.7,1.74,385,97.3,29.098,82.836,1750,5.6,415117,452718,460026,572019,518934,571448,518614,488681,453568,471865,54.8992,0.401,0.687,2,1,0,3,5,22,5
CH,6/2/2015,79.9,-1.8195,5.7041,Adrian Gonzalez,408236,571735,home_run,hit_into_play_score,,,,,5,Adrian Gonzalez homers (11) on a fly ball to right center field.    Enrique Hernandez scores.,R,L,R,COL,LAD,X,null,fly_ball,3,2,2015,-0.977525,0.5483,-0.21,2.52,null,null,571771,1,3,Top,171.15,32.55,,,460026,,150602_191939,5.37,-116.13,-0.85,-8.33,21.64,-28.78,3.72,1.82,424,97.1,31.511,80.775,1578,7.089,414427,571735,460026,572019,518934,571448,453064,488681,453568,471865,53.4104,0.322,0.578,2,1,0,3,5,18,6
SI,7/12/2015,88.5,-2.7615,4.5647,Troy Tulowitzki,453064,518526,home_run,hit_into_play_score,,,,,4,Troy Tulowitzki homers (10) on a fly ball to left center field.   Charlie Blackmon scores.    DJ LeMahieu scores.,R,R,R,COL,ATL,X,null,fly_ball,3,1,2015,-0.711716667,0.442233333,-0.812,2.365,453568,null,518934,2,6,Bot,58.38,31.03,,,150229,,150712_162156,5.963,-128.758,0.013,-6.991,27.37,-29.269,3.64,1.69,396,97,29.35,87.756,2438,6.04,414975,518526,150229,430637,607054,346874,592743,430404,516811,455976,54.4588,0.401,0.687,2,1,0,3,5,58,5
FC,6/3/2015,86.7,-0.2629,6.4757,Troy Tulowitzki,453064,502211,home_run,hit_into_play_score,,,,,4,Troy Tulowitzki homers (6) on a fly ball to left field.   Charlie Blackmon scores.    DJ LeMahieu scores.,R,R,R,COL,LAD,X,null,fly_ball,1,0,2015,0.155291667,1.495733333,-0.624,2.578,453568,null,518934,0,5,Bot,28.93,76.81,,,518735,,150603_221610,-1.455,-126.178,-5.691,3.287,27.489,-17.631,3.65,1.69,378,97,36.126,86.75,2248,6.585,414442,502211,518735,408236,435062,457759,276519,648717,592626,444843,53.9142,0.193,0.359,2,1,0,3,3,43,2
SL,9/1/2015,93.3,-1.795,6.2768,A.J. Pollock,572041,545064,home_run,hit_into_play_score,,,,,5,A.  J.   Pollock homers (15) on a line drive to right center field.    Nick Ahmed scores.,R,R,R,COL,ARI,X,null,line_drive,1,2,2015,-0.153658333,0.953933333,0.27,2.34,null,605113,null,1,7,Top,197.98,48.83,,,572863,,150901_205534,4.9,-135.68,-5.94,-0.32,30.24,-22.32,3.44,1.52,390,96.5,27.484,92.512,2213,5.979,415616,545064,572863,572019,518614,571448,542436,592621,453568,471865,54.5197,0.348,0.552,2,1,0,3,5,53,4
FS,6/19/2015,82.7,2.194,6.1356,Aramis Ramirez,133380,407822,home_run,hit_into_play_score,,,,,6,Aramis Ramirez homers (8) on a fly ball to right center field.,R,R,L,COL,MIL,X,null,fly_ball,1,1,2015,0.933233333,0.979733333,0.701,2.926,null,null,null,2,1,Top,197.98,50.36,,,460026,,150619_185207,-5.293,-120.339,-2.189,11.354,20.428,-24.023,3.69,1.71,390,96.4,35.546,82.752,1532,6.112,414665,407822,460026,572019,518934,571448,453064,488681,453568,471865,54.3876,0.156,0.287,2,1,0,3,3,5,3
FC,5/22/2015,89.3,-2.1449,6.0642,DJ LeMahieu,518934,502004,home_run,hit_into_play_score,,,,,5,DJ LeMahieu homers (2) on a line drive to right center field.    Wilin Rosario scores.    Nick Hundley scores.,R,R,R,COL,SF,X,null,line_drive,0,0,2015,0.004991667,0.7805,-0.147,2.714,null,501647,460026,1,7,Bot,201.53,48.32,,,457763,,150522_204502,4.152,-129.902,-4.307,1.682,24.153,-25.103,3.59,1.63,379,96.3,26.403,89.62,2269,6.294,414281,0,457763,474832,605412,622110,543063,493114,434636,452254,54.1743,0.348,0.535,2,1,0,3,5,60,1
SI,9/20/2015,88.3,-1.6573,6.2155,Jedd Gyorko,576397,452718,home_run,hit_into_play_score,,,,,2,Jedd Gyorko homers (16) on a line drive to left field.,R,R,R,COL,SD,X,null,line_drive,2,0,2015,-0.9149,0.9998,0.229,2.997,null,null,null,2,3,Top,24.22,70.7,,,572863,,150920_145412,5.683,-128.506,-3.885,-9.465,25.824,-22.746,3.17,1.34,384,96.2,32.97,87.417,2189,5.793,415886,452718,572863,408047,518614,571448,542436,572816,453568,471865,54.7063,0.245,0.437,2,1,0,3,5,21,3
SI,9/20/2015,89,-1.734,6.0728,Cory Spangenberg,605486,452718,home_run,hit_into_play_score,,,,,12,Cory Spangenberg homers (3) on a line drive to right center field.,R,L,R,COL,SD,X,null,line_drive,0,2,2015,-1.0819,0.680166667,0.083,3.788,null,null,null,0,4,Top,201.12,48.83,,,572863,,150920_151133,5.904,-129.568,-1.086,-11.541,28.904,-26.448,3.13,1.36,387,95.5,35.337,87.483,2068,5.593,415886,452718,572863,408047,518614,571448,542436,572816,453568,471865,54.9059,0.148,0.266,2,1,0,3,3,28,3
SI,4/22/2015,90,-1.5267,6.1586,Yangervis Solarte,500208,452718,home_run,hit_into_play_score,,,,,2,Yangervis Solarte homers (2) on a fly ball to right field.,R,L,R,COL,SD,X,null,fly_ball,0,1,2015,-1.084683333,0.855033333,0.201,2.727,null,null,null,1,1,Top,209.95,74.01,,,502374,,150422_184701,5.857,-130.946,-4.288,-11.856,28.744,-24.191,3.25,1.45,378,95.4,34.943,88.712,2017,5.672,413870,452718,502374,408047,518934,571448,453064,572816,453568,471865,54.7965,0.148,0.266,2,1,0,3,3,2,2
FF,7/22/2015,97.3,-1.6292,5.7237,Nick Hundley,460026,489294,home_run,hit_into_play_score,,,,,13,Nick Hundley homers (7) on a line drive to left center field.,R,R,R,COL,TEX,X,null,line_drive,1,1,2015,-0.895416667,0.850733333,-0.977,2.446,null,null,null,1,8,Bot,53.81,45.27,,,455139,,150722_161111,3.386,-141.592,-4.682,-11.254,30.042,-22.806,3.51,1.56,392,95.2,30.133,97.661,2222,6.43,415072,489294,455139,519048,596059,134181,462101,592261,547982,425783,54.0688,0.26,0.434,2,1,0,3,5,71,3
SL,9/20/2015,80.1,-1.6273,6.3432,Matt Kemp,461314,452718,home_run,hit_into_play_score,,,,,1,Matt Kemp homers (23) on a line drive to left field.,R,R,R,COL,SD,X,null,line_drive,2,2,2015,0.252708333,-0.194166667,-0.724,3.224,null,null,null,1,3,Top,43.17,56.97,,,572863,,150920_145155,1.01,-116.64,0.126,3.782,22.406,-35.886,3.65,1.69,383,95.1,35.732,78.546,null,5.364,415886,452718,572863,408047,518614,571448,542436,572816,453568,471865,55.1355,0.129,0.234,2,1,0,3,3,19,5
CH,9/2/2015,88.2,-1.8183,6.2337,Carlos Gonzalez,471865,592781,home_run,hit_into_play_score,,,,,5,Carlos Gonzalez homers (33) on a fly ball to right field.    Jose Reyes scores.,R,L,R,COL,ARI,X,null,fly_ball,1,1,2015,-0.70615,1.371033333,-0.211,2.621,null,null,408314,2,8,Bot,220.31,72.74,,,456078,,150902_220910,4.804,-128.261,-5.305,-6.943,25.076,-18.415,3.56,1.65,375,94.3,38.388,87.666,1984,6.025,415631,592781,456078,571875,594838,592273,572008,542255,572041,444482,54.4742,0.067,0.12,2,1,0,3,3,74,3
CH,5/23/2015,79.5,-1.0243,5.8186,Daniel Descalso,518614,433589,home_run,hit_into_play_score,,,,,4,Daniel Descalso homers (2) on a line drive to right center field.    Brandon Barnes scores.,R,L,R,COL,SF,X,null,line_drive,0,0,2015,-0.920466667,1.174666667,-0.549,2.401,null,null,488681,2,6,Bot,208.64,62.56,,,457763,,150523_225226,2.767,-115.647,-2.4,-7.699,21.267,-22.88,3.23,1.47,387,93.4,29.964,81.669,1876,null,413925,433589,457763,474832,605412,431171,543063,493114,453923,452239,52.7716,0.16,0.257,2,1,0,3,3,49,1
FF,6/18/2015,92.3,-1.9532,5.6992,Preston Tucker,605512,571735,home_run,hit_into_play_score,,,,,12,Preston Tucker homers (4) on a line drive to right center field.,R,L,R,COL,HOU,X,null,line_drive,0,2,2015,-0.587858333,0.869366667,0.842,2.769,null,null,null,2,1,Top,212.19,67.14,,,502374,,150618_131818,7.806,-134.25,-2.938,-5.961,31.402,-23.653,3.44,1.59,385,92.1,26.877,92.872,2053,6.956,414648,571735,502374,572019,518934,571448,453064,488681,453568,471865,53.5429,0.155,0.222,2,1,0,3,3,3,3
SL,8/14/2015,84.9,1.2198,6.1058,Derek Norris,519083,456071,home_run,hit_into_play_score,,,,,5,Derek Norris homers (13) on a fly ball to left field.,R,R,L,COL,SD,X,null,fly_ball,0,1,2015,0.050916667,0.770466667,-0.208,2.181,null,null,null,0,5,Top,34.59,73.24,,,460026,,150814_201037,-3.588,-123.455,-4.345,1.975,28.53,-26.057,3.37,1.48,359,92.1,35.683,83.076,1799,5.615,415379,456071,460026,572019,518934,571448,408314,488681,453568,471865,54.8841,0.061,0.104,2,1,0,3,3,40,2
